Student Grades Report
==================================================
ID: 0, Name: Kiana Lor, Assignment: Midterm Exam, Score: 68
ID: 149, Name: Vincent Webster, Assignment: Project 1, Score: 52
ID: 149, Name: Vincent Webster, Assignment: Presentation, Score: 72
ID: 149, Name: Vincent Webster, Assignment: Discussion Board, Score: 49
ID: 149, Name: Vincent Webster, Assignment: Discussion Board, Score: 7
ID: 149, Name: Vincent Webster, Assignment: Presentation, Score: 21
ID: 149, Name: Vincent Webster, Assignment: Homework 1, Score: 97
ID: 149, Name: Vincent Webster, Assignment: Lab Report, Score: 97
ID: 149, Name: Vincent Webster, Assignment: Case Study, Score: 74
ID: 149, Name: Vincent Webster, Assignment: Quiz 1, Score: 76
ID: 149, Name: Vincent Webster, Assignment: Case Study, Score: 17
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Discussion Board, Score: 77
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Project 1, Score: 3
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Homework 1, Score: 7
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Final Exam, Score: 94
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Midterm Exam, Score: 82
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Lab Report, Score: 88
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Quiz 1, Score: 49
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Project 1, Score: 92
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Homework 1, Score: 25
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Quiz 1, Score: 74
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Final Exam, Score: 29
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Case Study, Score: 21
ID: 150, Name: Abdul Jabbaar el-Abdul, Assignment: Presentation, Score: 82
ID: 151, Name: Patrick Carnes, Assignment: Lab Report, Score: 86
ID: 151, Name: Patrick Carnes, Assignment: Midterm Exam, Score: 52
ID: 151, Name: Patrick Carnes, Assignment: Quiz 1, Score: 100
ID: 151, Name: Patrick Carnes, Assignment: Final Exam, Score: 46
ID: 151, Name: Patrick Carnes, Assignment: Homework 1, Score: 81
ID: 151, Name: Patrick Carnes, Assignment: Research Paper, Score: 43
ID: 151, Name: Patrick Carnes, Assignment: Presentation, Score: 82
ID: 151, Name: Patrick Carnes, Assignment: Quiz 1, Score: 46
ID: 151, Name: Patrick Carnes, Assignment: Final Exam, Score: 91
ID: 151, Name: Patrick Carnes, Assignment: Lab Report, Score: 21
ID: 151, Name: Patrick Carnes, Assignment: Midterm Exam, Score: 37
ID: 151, Name: Patrick Carnes, Assignment: Presentation, Score: 26
ID: 151, Name: Patrick Carnes, Assignment: Final Exam, Score: 43
ID: 151, Name: Patrick Carnes, Assignment: Case Study, Score: 100
ID: 151, Name: Patrick Carnes, Assignment: Research Paper, Score: 29
ID: 151, Name: Patrick Carnes, Assignment: Project 1, Score: 17
ID: 151, Name: Patrick Carnes, Assignment: Quiz 1, Score: 74
ID: 151, Name: Patrick Carnes, Assignment: Homework 1, Score: 41
ID: 151, Name: Patrick Carnes, Assignment: Project 1, Score: 87
ID: 151, Name: Patrick Carnes, Assignment: Presentation, Score: 69
ID: 151, Name: Patrick Carnes, Assignment: Quiz 1, Score: 68
ID: 151, Name: Patrick Carnes, Assignment: Research Paper, Score: 57
ID: 151, Name: Patrick Carnes, Assignment: Final Exam, Score: 86
ID: 151, Name: Patrick Carnes, Assignment: Case Study, Score: 9
ID: 151, Name: Patrick Carnes, Assignment: Presentation, Score: 41
ID: 151, Name: Patrick Carnes, Assignment: Project 1, Score: 38
ID: 152, Name: Shawn O Bryan, Assignment: Case Study, Score: 42
ID: 152, Name: Shawn O Bryan, Assignment: Final Exam, Score: 84
ID: 152, Name: Shawn O Bryan, Assignment: Homework 1, Score: 30
ID: 152, Name: Shawn O Bryan, Assignment: Lab Report, Score: 8
ID: 152, Name: Shawn O Bryan, Assignment: Discussion Board, Score: 82
ID: 152, Name: Shawn O Bryan, Assignment: Project 1, Score: 64
ID: 152, Name: Shawn O Bryan, Assignment: Discussion Board, Score: 44
ID: 152, Name: Shawn O Bryan, Assignment: Homework 1, Score: 24
ID: 153, Name: Jenna Whitney, Assignment: Homework 1, Score: 60
ID: 153, Name: Jenna Whitney, Assignment: Project 1, Score: 19
ID: 154, Name: Kaitlin Krueger, Assignment: Research Paper, Score: 67
ID: 154, Name: Kaitlin Krueger, Assignment: Presentation, Score: 61
ID: 154, Name: Kaitlin Krueger, Assignment: Final Exam, Score: 97
ID: 154, Name: Kaitlin Krueger, Assignment: Case Study, Score: 17
ID: 154, Name: Kaitlin Krueger, Assignment: Midterm Exam, Score: 96
ID: 155, Name: Jaime Mikesell, Assignment: Quiz 1, Score: 12
ID: 155, Name: Jaime Mikesell, Assignment: Project 1, Score: 98
ID: 155, Name: Jaime Mikesell, Assignment: Midterm Exam, Score: 30
ID: 155, Name: Jaime Mikesell, Assignment: Case Study, Score: 74
ID: 156, Name: Katelynn Andrie, Assignment: Final Exam, Score: 100
ID: 156, Name: Katelynn Andrie, Assignment: Discussion Board, Score: 26
ID: 156, Name: Katelynn Andrie, Assignment: Research Paper, Score: 48
ID: 156, Name: Katelynn Andrie, Assignment: Lab Report, Score: 66
ID: 156, Name: Katelynn Andrie, Assignment: Quiz 1, Score: 15
ID: 156, Name: Katelynn Andrie, Assignment: Midterm Exam, Score: 51
ID: 156, Name: Katelynn Andrie, Assignment: Project 1, Score: 84
ID: 156, Name: Katelynn Andrie, Assignment: Quiz 1, Score: 93
ID: 156, Name: Katelynn Andrie, Assignment: Project 1, Score: 87
ID: 156, Name: Katelynn Andrie, Assignment: Midterm Exam, Score: 38
ID: 156, Name: Katelynn Andrie, Assignment: Case Study, Score: 89
ID: 156, Name: Katelynn Andrie, Assignment: Midterm Exam, Score: 61
ID: 156, Name: Katelynn Andrie, Assignment: Quiz 1, Score: 57
ID: 156, Name: Katelynn Andrie, Assignment: Final Exam, Score: 91
ID: 156, Name: Katelynn Andrie, Assignment: Presentation, Score: 54
ID: 156, Name: Katelynn Andrie, Assignment: Lab Report, Score: 10
ID: 157, Name: Maryn Manzanares, Assignment: Research Paper, Score: 91
ID: 157, Name: Maryn Manzanares, Assignment: Midterm Exam, Score: 19
ID: 157, Name: Maryn Manzanares, Assignment: Final Exam, Score: 33
ID: 157, Name: Maryn Manzanares, Assignment: Case Study, Score: 98
ID: 157, Name: Maryn Manzanares, Assignment: Presentation, Score: 85
ID: 157, Name: Maryn Manzanares, Assignment: Project 1, Score: 75
ID: 157, Name: Maryn Manzanares, Assignment: Presentation, Score: 91
ID: 157, Name: Maryn Manzanares, Assignment: Project 1, Score: 93
ID: 157, Name: Maryn Manzanares, Assignment: Discussion Board, Score: 27
ID: 157, Name: Maryn Manzanares, Assignment: Final Exam, Score: 6
ID: 157, Name: Maryn Manzanares, Assignment: Quiz 1, Score: 13
ID: 157, Name: Maryn Manzanares, Assignment: Discussion Board, Score: 75
ID: 157, Name: Maryn Manzanares, Assignment: Final Exam, Score: 40
ID: 157, Name: Maryn Manzanares, Assignment: Homework 1, Score: 2
ID: 157, Name: Maryn Manzanares, Assignment: Research Paper, Score: 1
ID: 157, Name: Maryn Manzanares, Assignment: Lab Report, Score: 1
ID: 158, Name: Colleen Kohout, Assignment: Case Study, Score: 100
ID: 158, Name: Colleen Kohout, Assignment: Quiz 1, Score: 54
ID: 158, Name: Colleen Kohout, Assignment: Final Exam, Score: 74
ID: 158, Name: Colleen Kohout, Assignment: Case Study, Score: 25
ID: 158, Name: Colleen Kohout, Assignment: Midterm Exam, Score: 91
ID: 158, Name: Colleen Kohout, Assignment: Lab Report, Score: 35
ID: 158, Name: Colleen Kohout, Assignment: Presentation, Score: 35
ID: 158, Name: Colleen Kohout, Assignment: Presentation, Score: 75
ID: 158, Name: Colleen Kohout, Assignment: Lab Report, Score: 35
ID: 159, Name: Daniel Spurlin, Assignment: Lab Report, Score: 3
ID: 159, Name: Daniel Spurlin, Assignment: Quiz 1, Score: 6
ID: 159, Name: Daniel Spurlin, Assignment: Final Exam, Score: 64
ID: 159, Name: Daniel Spurlin, Assignment: Discussion Board, Score: 71
ID: 159, Name: Daniel Spurlin, Assignment: Homework 1, Score: 69
ID: 159, Name: Daniel Spurlin, Assignment: Research Paper, Score: 67
ID: 160, Name: Trevor Bulba, Assignment: Presentation, Score: 35
ID: 160, Name: Trevor Bulba, Assignment: Discussion Board, Score: 96
ID: 160, Name: Trevor Bulba, Assignment: Final Exam, Score: 59
ID: 160, Name: Trevor Bulba, Assignment: Homework 1, Score: 49
ID: 160, Name: Trevor Bulba, Assignment: Quiz 1, Score: 3
ID: 160, Name: Trevor Bulba, Assignment: Final Exam, Score: 64
ID: 160, Name: Trevor Bulba, Assignment: Case Study, Score: 12
ID: 160, Name: Trevor Bulba, Assignment: Presentation, Score: 42
ID: 161, Name: Jordan Burkhamer, Assignment: Presentation, Score: 45
ID: 161, Name: Jordan Burkhamer, Assignment: Project 1, Score: 47
ID: 161, Name: Jordan Burkhamer, Assignment: Discussion Board, Score: 44
ID: 161, Name: Jordan Burkhamer, Assignment: Final Exam, Score: 76
ID: 161, Name: Jordan Burkhamer, Assignment: Research Paper, Score: 78
ID: 161, Name: Jordan Burkhamer, Assignment: Lab Report, Score: 5
ID: 161, Name: Jordan Burkhamer, Assignment: Quiz 1, Score: 80
ID: 161, Name: Jordan Burkhamer, Assignment: Midterm Exam, Score: 36
ID: 161, Name: Jordan Burkhamer, Assignment: Project 1, Score: 67
ID: 161, Name: Jordan Burkhamer, Assignment: Quiz 1, Score: 92
ID: 161, Name: Jordan Burkhamer, Assignment: Project 1, Score: 30
ID: 161, Name: Jordan Burkhamer, Assignment: Midterm Exam, Score: 30
ID: 161, Name: Jordan Burkhamer, Assignment: Case Study, Score: 81
ID: 162, Name: Rebecca Ah Fat, Assignment: Discussion Board, Score: 31
ID: 162, Name: Rebecca Ah Fat, Assignment: Research Paper, Score: 22
ID: 162, Name: Rebecca Ah Fat, Assignment: Quiz 1, Score: 76
ID: 162, Name: Rebecca Ah Fat, Assignment: Presentation, Score: 61
ID: 162, Name: Rebecca Ah Fat, Assignment: Case Study, Score: 12
ID: 162, Name: Rebecca Ah Fat, Assignment: Lab Report, Score: 98
ID: 162, Name: Rebecca Ah Fat, Assignment: Case Study, Score: 32
ID: 162, Name: Rebecca Ah Fat, Assignment: Quiz 1, Score: 3
ID: 162, Name: Rebecca Ah Fat, Assignment: Research Paper, Score: 90
ID: 162, Name: Rebecca Ah Fat, Assignment: Lab Report, Score: 55
ID: 162, Name: Rebecca Ah Fat, Assignment: Homework 1, Score: 76
ID: 162, Name: Rebecca Ah Fat, Assignment: Project 1, Score: 68
ID: 162, Name: Rebecca Ah Fat, Assignment: Project 1, Score: 16
ID: 162, Name: Rebecca Ah Fat, Assignment: Research Paper, Score: 28
ID: 163, Name: Christopher Jacobo, Assignment: Homework 1, Score: 76
ID: 163, Name: Christopher Jacobo, Assignment: Project 1, Score: 36
ID: 163, Name: Christopher Jacobo, Assignment: Lab Report, Score: 12
ID: 163, Name: Christopher Jacobo, Assignment: Presentation, Score: 12
ID: 164, Name: Min Singal, Assignment: Midterm Exam, Score: 26
ID: 164, Name: Min Singal, Assignment: Final Exam, Score: 98
ID: 164, Name: Min Singal, Assignment: Presentation, Score: 84
ID: 164, Name: Min Singal, Assignment: Lab Report, Score: 43
ID: 164, Name: Min Singal, Assignment: Homework 1, Score: 46
ID: 164, Name: Min Singal, Assignment: Quiz 1, Score: 26
ID: 165, Name: Corey Rademacher, Assignment: Presentation, Score: 20
ID: 165, Name: Corey Rademacher, Assignment: Final Exam, Score: 13
ID: 165, Name: Corey Rademacher, Assignment: Case Study, Score: 85
ID: 165, Name: Corey Rademacher, Assignment: Research Paper, Score: 27
ID: 165, Name: Corey Rademacher, Assignment: Project 1, Score: 78
ID: 165, Name: Corey Rademacher, Assignment: Quiz 1, Score: 44
ID: 165, Name: Corey Rademacher, Assignment: Homework 1, Score: 5
ID: 165, Name: Corey Rademacher, Assignment: Project 1, Score: 69
ID: 165, Name: Corey Rademacher, Assignment: Presentation, Score: 18
ID: 165, Name: Corey Rademacher, Assignment: Quiz 1, Score: 18
ID: 165, Name: Corey Rademacher, Assignment: Research Paper, Score: 28
ID: 165, Name: Corey Rademacher, Assignment: Final Exam, Score: 96
ID: 165, Name: Corey Rademacher, Assignment: Quiz 1, Score: 10
ID: 165, Name: Corey Rademacher, Assignment: Project 1, Score: 5
ID: 165, Name: Corey Rademacher, Assignment: Midterm Exam, Score: 56
ID: 165, Name: Corey Rademacher, Assignment: Case Study, Score: 67
ID: 165, Name: Corey Rademacher, Assignment: Midterm Exam, Score: 46
ID: 165, Name: Corey Rademacher, Assignment: Case Study, Score: 22
ID: 165, Name: Corey Rademacher, Assignment: Project 1, Score: 26
ID: 165, Name: Corey Rademacher, Assignment: Research Paper, Score: 39
ID: 165, Name: Corey Rademacher, Assignment: Presentation, Score: 41
ID: 165, Name: Corey Rademacher, Assignment: Quiz 1, Score: 14
ID: 166, Name: Alexander Reed, Assignment: Quiz 1, Score: 25
ID: 166, Name: Alexander Reed, Assignment: Homework 1, Score: 5
ID: 166, Name: Alexander Reed, Assignment: Case Study, Score: 54
ID: 166, Name: Alexander Reed, Assignment: Midterm Exam, Score: 99
ID: 166, Name: Alexander Reed, Assignment: Presentation, Score: 3
ID: 166, Name: Alexander Reed, Assignment: Final Exam, Score: 91
ID: 167, Name: Dalen Whiting, Assignment: Case Study, Score: 50
ID: 167, Name: Dalen Whiting, Assignment: Quiz 1, Score: 30
ID: 167, Name: Dalen Whiting, Assignment: Quiz 1, Score: 87
ID: 167, Name: Dalen Whiting, Assignment: Case Study, Score: 37
ID: 168, Name: Chelsea Persky, Assignment: Homework 1, Score: 26
ID: 168, Name: Chelsea Persky, Assignment: Final Exam, Score: 73
ID: 168, Name: Chelsea Persky, Assignment: Project 1, Score: 91
ID: 168, Name: Chelsea Persky, Assignment: Research Paper, Score: 9
ID: 168, Name: Chelsea Persky, Assignment: Quiz 1, Score: 62
ID: 168, Name: Chelsea Persky, Assignment: Lab Report, Score: 61
ID: 168, Name: Chelsea Persky, Assignment: Quiz 1, Score: 42
ID: 168, Name: Chelsea Persky, Assignment: Final Exam, Score: 81
ID: 168, Name: Chelsea Persky, Assignment: Discussion Board, Score: 5
ID: 168, Name: Chelsea Persky, Assignment: Homework 1, Score: 60
ID: 168, Name: Chelsea Persky, Assignment: Research Paper, Score: 28
ID: 169, Name: Karla Taylor, Assignment: Case Study, Score: 91
ID: 169, Name: Karla Taylor, Assignment: Project 1, Score: 40
ID: 170, Name: Kaden Yates, Assignment: Midterm Exam, Score: 45
ID: 170, Name: Kaden Yates, Assignment: Final Exam, Score: 40
ID: 170, Name: Kaden Yates, Assignment: Presentation, Score: 35
ID: 170, Name: Kaden Yates, Assignment: Lab Report, Score: 79
ID: 170, Name: Kaden Yates, Assignment: Homework 1, Score: 59
ID: 170, Name: Kaden Yates, Assignment: Quiz 1, Score: 75
ID: 170, Name: Kaden Yates, Assignment: Project 1, Score: 3
ID: 170, Name: Kaden Yates, Assignment: Research Paper, Score: 8
ID: 170, Name: Kaden Yates, Assignment: Quiz 1, Score: 9
ID: 170, Name: Kaden Yates, Assignment: Homework 1, Score: 79
ID: 170, Name: Kaden Yates, Assignment: Case Study, Score: 70
ID: 170, Name: Kaden Yates, Assignment: Midterm Exam, Score: 61
ID: 170, Name: Kaden Yates, Assignment: Presentation, Score: 66
ID: 170, Name: Kaden Yates, Assignment: Final Exam, Score: 97
ID: 171, Name: Maimoona el-Soliman, Assignment: Final Exam, Score: 94
ID: 171, Name: Maimoona el-Soliman, Assignment: Discussion Board, Score: 52
ID: 171, Name: Maimoona el-Soliman, Assignment: Lab Report, Score: 5
ID: 171, Name: Maimoona el-Soliman, Assignment: Research Paper, Score: 55
ID: 172, Name: Aaqil el-Hashemi, Assignment: Research Paper, Score: 54
ID: 172, Name: Aaqil el-Hashemi, Assignment: Lab Report, Score: 59
ID: 172, Name: Aaqil el-Hashemi, Assignment: Quiz 1, Score: 54
ID: 172, Name: Aaqil el-Hashemi, Assignment: Midterm Exam, Score: 65
ID: 172, Name: Aaqil el-Hashemi, Assignment: Project 1, Score: 26
ID: 172, Name: Aaqil el-Hashemi, Assignment: Project 1, Score: 95
ID: 172, Name: Aaqil el-Hashemi, Assignment: Presentation, Score: 27
ID: 172, Name: Aaqil el-Hashemi, Assignment: Discussion Board, Score: 72
ID: 172, Name: Aaqil el-Hashemi, Assignment: Discussion Board, Score: 80
ID: 172, Name: Aaqil el-Hashemi, Assignment: Midterm Exam, Score: 2
ID: 173, Name: Sean Bruso, Assignment: Lab Report, Score: 37
ID: 173, Name: Sean Bruso, Assignment: Midterm Exam, Score: 71
ID: 173, Name: Sean Bruso, Assignment: Quiz 1, Score: 54
ID: 173, Name: Sean Bruso, Assignment: Final Exam, Score: 92
ID: 173, Name: Sean Bruso, Assignment: Homework 1, Score: 96
ID: 173, Name: Sean Bruso, Assignment: Quiz 1, Score: 51
ID: 173, Name: Sean Bruso, Assignment: Project 1, Score: 11
ID: 173, Name: Sean Bruso, Assignment: Midterm Exam, Score: 24
ID: 173, Name: Sean Bruso, Assignment: Case Study, Score: 56
ID: 173, Name: Sean Bruso, Assignment: Case Study, Score: 14
ID: 173, Name: Sean Bruso, Assignment: Final Exam, Score: 36
ID: 173, Name: Sean Bruso, Assignment: Homework 1, Score: 87
ID: 173, Name: Sean Bruso, Assignment: Lab Report, Score: 39
ID: 173, Name: Sean Bruso, Assignment: Discussion Board, Score: 70
ID: 173, Name: Sean Bruso, Assignment: Project 1, Score: 28
ID: 173, Name: Sean Bruso, Assignment: Lab Report, Score: 36
ID: 173, Name: Sean Bruso, Assignment: Research Paper, Score: 96
ID: 174, Name: Andrew Bishop, Assignment: Research Paper, Score: 24
ID: 174, Name: Andrew Bishop, Assignment: Presentation, Score: 87
ID: 174, Name: Andrew Bishop, Assignment: Quiz 1, Score: 56
ID: 174, Name: Andrew Bishop, Assignment: Final Exam, Score: 36
ID: 174, Name: Andrew Bishop, Assignment: Lab Report, Score: 62
ID: 174, Name: Andrew Bishop, Assignment: Midterm Exam, Score: 52
ID: 174, Name: Andrew Bishop, Assignment: Research Paper, Score: 50
ID: 174, Name: Andrew Bishop, Assignment: Lab Report, Score: 52
ID: 174, Name: Andrew Bishop, Assignment: Presentation, Score: 79
ID: 174, Name: Andrew Bishop, Assignment: Lab Report, Score: 67
ID: 175, Name: Zahraaa el-Yousef, Assignment: Research Paper, Score: 50
ID: 175, Name: Zahraaa el-Yousef, Assignment: Lab Report, Score: 36
ID: 175, Name: Zahraaa el-Yousef, Assignment: Quiz 1, Score: 87
ID: 175, Name: Zahraaa el-Yousef, Assignment: Midterm Exam, Score: 17
ID: 175, Name: Zahraaa el-Yousef, Assignment: Project 1, Score: 48
ID: 175, Name: Zahraaa el-Yousef, Assignment: Case Study, Score: 63
ID: 175, Name: Zahraaa el-Yousef, Assignment: Project 1, Score: 37
ID: 175, Name: Zahraaa el-Yousef, Assignment: Research Paper, Score: 40
ID: 175, Name: Zahraaa el-Yousef, Assignment: Lab Report, Score: 66
ID: 175, Name: Zahraaa el-Yousef, Assignment: Research Paper, Score: 75
ID: 175, Name: Zahraaa el-Yousef, Assignment: Presentation, Score: 78
ID: 175, Name: Zahraaa el-Yousef, Assignment: Quiz 1, Score: 38
ID: 175, Name: Zahraaa el-Yousef, Assignment: Homework 1, Score: 26
ID: 175, Name: Zahraaa el-Yousef, Assignment: Case Study, Score: 35
ID: 175, Name: Zahraaa el-Yousef, Assignment: Midterm Exam, Score: 40
ID: 175, Name: Zahraaa el-Yousef, Assignment: Presentation, Score: 42
ID: 175, Name: Zahraaa el-Yousef, Assignment: Final Exam, Score: 59
ID: 176, Name: Surya Ky, Assignment: Final Exam, Score: 84
ID: 176, Name: Surya Ky, Assignment: Discussion Board, Score: 27
ID: 176, Name: Surya Ky, Assignment: Homework 1, Score: 52
ID: 176, Name: Surya Ky, Assignment: Project 1, Score: 41
ID: 177, Name: George Mann, Assignment: Lab Report, Score: 34
ID: 177, Name: George Mann, Assignment: Final Exam, Score: 52
ID: 177, Name: George Mann, Assignment: Discussion Board, Score: 72
ID: 177, Name: George Mann, Assignment: Homework 1, Score: 40
ID: 177, Name: George Mann, Assignment: Research Paper, Score: 77
ID: 178, Name: Latino Calderon, Assignment: Research Paper, Score: 5
ID: 178, Name: Latino Calderon, Assignment: Presentation, Score: 8
ID: 178, Name: Latino Calderon, Assignment: Midterm Exam, Score: 49
ID: 178, Name: Latino Calderon, Assignment: Case Study, Score: 26
ID: 178, Name: Latino Calderon, Assignment: Project 1, Score: 91
ID: 178, Name: Latino Calderon, Assignment: Research Paper, Score: 13
ID: 178, Name: Latino Calderon, Assignment: Presentation, Score: 83
ID: 178, Name: Latino Calderon, Assignment: Quiz 1, Score: 45
ID: 178, Name: Latino Calderon, Assignment: Research Paper, Score: 65
ID: 178, Name: Latino Calderon, Assignment: Lab Report, Score: 39
ID: 178, Name: Latino Calderon, Assignment: Quiz 1, Score: 45
ID: 178, Name: Latino Calderon, Assignment: Homework 1, Score: 88
ID: 178, Name: Latino Calderon, Assignment: Case Study, Score: 70
ID: 178, Name: Latino Calderon, Assignment: Midterm Exam, Score: 76
ID: 178, Name: Latino Calderon, Assignment: Presentation, Score: 43
ID: 178, Name: Latino Calderon, Assignment: Final Exam, Score: 33
ID: 179, Name: Baylen Cloutier, Assignment: Final Exam, Score: 37
ID: 179, Name: Baylen Cloutier, Assignment: Discussion Board, Score: 24
ID: 179, Name: Baylen Cloutier, Assignment: Research Paper, Score: 28
ID: 179, Name: Baylen Cloutier, Assignment: Lab Report, Score: 41
ID: 179, Name: Baylen Cloutier, Assignment: Quiz 1, Score: 92
ID: 179, Name: Baylen Cloutier, Assignment: Midterm Exam, Score: 56
ID: 179, Name: Baylen Cloutier, Assignment: Project 1, Score: 80
ID: 179, Name: Baylen Cloutier, Assignment: Research Paper, Score: 45
ID: 179, Name: Baylen Cloutier, Assignment: Lab Report, Score: 58
ID: 179, Name: Baylen Cloutier, Assignment: Case Study, Score: 76
ID: 179, Name: Baylen Cloutier, Assignment: Presentation, Score: 76
ID: 179, Name: Baylen Cloutier, Assignment: Project 1, Score: 88
ID: 180, Name: Nicole Torres-Valadez, Assignment: Presentation, Score: 23
ID: 180, Name: Nicole Torres-Valadez, Assignment: Project 1, Score: 16
ID: 180, Name: Nicole Torres-Valadez, Assignment: Discussion Board, Score: 2
ID: 180, Name: Nicole Torres-Valadez, Assignment: Final Exam, Score: 81
ID: 180, Name: Nicole Torres-Valadez, Assignment: Research Paper, Score: 31
ID: 180, Name: Nicole Torres-Valadez, Assignment: Lab Report, Score: 55
ID: 180, Name: Nicole Torres-Valadez, Assignment: Discussion Board, Score: 33
ID: 180, Name: Nicole Torres-Valadez, Assignment: Presentation, Score: 87
ID: 180, Name: Nicole Torres-Valadez, Assignment: Homework 1, Score: 65
ID: 180, Name: Nicole Torres-Valadez, Assignment: Lab Report, Score: 2
ID: 180, Name: Nicole Torres-Valadez, Assignment: Case Study, Score: 42
ID: 180, Name: Nicole Torres-Valadez, Assignment: Homework 1, Score: 75
ID: 180, Name: Nicole Torres-Valadez, Assignment: Project 1, Score: 5
ID: 181, Name: Addie Villavicencio, Assignment: Midterm Exam, Score: 36
ID: 181, Name: Addie Villavicencio, Assignment: Case Study, Score: 29
ID: 181, Name: Addie Villavicencio, Assignment: Project 1, Score: 91
ID: 181, Name: Addie Villavicencio, Assignment: Research Paper, Score: 24
ID: 181, Name: Addie Villavicencio, Assignment: Presentation, Score: 81
ID: 181, Name: Addie Villavicencio, Assignment: Quiz 1, Score: 22
ID: 181, Name: Addie Villavicencio, Assignment: Homework 1, Score: 62
ID: 181, Name: Addie Villavicencio, Assignment: Project 1, Score: 52
ID: 181, Name: Addie Villavicencio, Assignment: Lab Report, Score: 34
ID: 181, Name: Addie Villavicencio, Assignment: Presentation, Score: 73
ID: 181, Name: Addie Villavicencio, Assignment: Presentation, Score: 18
ID: 181, Name: Addie Villavicencio, Assignment: Lab Report, Score: 55
ID: 182, Name: Billy Jack Bestle, Assignment: Research Paper, Score: 71
ID: 182, Name: Billy Jack Bestle, Assignment: Presentation, Score: 39
ID: 182, Name: Billy Jack Bestle, Assignment: Quiz 1, Score: 24
ID: 182, Name: Billy Jack Bestle, Assignment: Final Exam, Score: 91
ID: 182, Name: Billy Jack Bestle, Assignment: Lab Report, Score: 100
ID: 182, Name: Billy Jack Bestle, Assignment: Midterm Exam, Score: 100
ID: 182, Name: Billy Jack Bestle, Assignment: Research Paper, Score: 64
ID: 182, Name: Billy Jack Bestle, Assignment: Midterm Exam, Score: 22
ID: 182, Name: Billy Jack Bestle, Assignment: Final Exam, Score: 44
ID: 182, Name: Billy Jack Bestle, Assignment: Case Study, Score: 17
ID: 182, Name: Billy Jack Bestle, Assignment: Presentation, Score: 65
ID: 182, Name: Billy Jack Bestle, Assignment: Project 1, Score: 2
ID: 182, Name: Billy Jack Bestle, Assignment: Midterm Exam, Score: 7
ID: 182, Name: Billy Jack Bestle, Assignment: Final Exam, Score: 45
ID: 182, Name: Billy Jack Bestle, Assignment: Presentation, Score: 1
ID: 182, Name: Billy Jack Bestle, Assignment: Lab Report, Score: 58
ID: 182, Name: Billy Jack Bestle, Assignment: Homework 1, Score: 96
ID: 182, Name: Billy Jack Bestle, Assignment: Quiz 1, Score: 57
ID: 183, Name: Isabella Martinez, Assignment: Case Study, Score: 58
ID: 183, Name: Isabella Martinez, Assignment: Project 1, Score: 61
ID: 183, Name: Isabella Martinez, Assignment: Homework 1, Score: 59
ID: 183, Name: Isabella Martinez, Assignment: Project 1, Score: 35
ID: 183, Name: Isabella Martinez, Assignment: Discussion Board, Score: 72
ID: 183, Name: Isabella Martinez, Assignment: Homework 1, Score: 91
ID: 184, Name: Kimberly Thielke, Assignment: Discussion Board, Score: 22
ID: 184, Name: Kimberly Thielke, Assignment: Midterm Exam, Score: 2
ID: 185, Name: Adrian Miguel-Gomez, Assignment: Quiz 1, Score: 69
ID: 185, Name: Adrian Miguel-Gomez, Assignment: Case Study, Score: 47
ID: 185, Name: Adrian Miguel-Gomez, Assignment: Discussion Board, Score: 18
ID: 185, Name: Adrian Miguel-Gomez, Assignment: Homework 1, Score: 44
ID: 186, Name: Kayla Sales, Assignment: Homework 1, Score: 85
ID: 186, Name: Kayla Sales, Assignment: Project 1, Score: 29
ID: 186, Name: Kayla Sales, Assignment: Lab Report, Score: 5
ID: 186, Name: Kayla Sales, Assignment: Research Paper, Score: 74
ID: 187, Name: Haafiza al-Attar, Assignment: Presentation, Score: 1
ID: 187, Name: Haafiza al-Attar, Assignment: Project 1, Score: 17
ID: 187, Name: Haafiza al-Attar, Assignment: Discussion Board, Score: 11
ID: 187, Name: Haafiza al-Attar, Assignment: Final Exam, Score: 5
ID: 187, Name: Haafiza al-Attar, Assignment: Midterm Exam, Score: 97
ID: 187, Name: Haafiza al-Attar, Assignment: Case Study, Score: 80
ID: 187, Name: Haafiza al-Attar, Assignment: Homework 1, Score: 30
ID: 187, Name: Haafiza al-Attar, Assignment: Lab Report, Score: 52
ID: 187, Name: Haafiza al-Attar, Assignment: Final Exam, Score: 56
ID: 188, Name: Juanita Medina, Assignment: Presentation, Score: 71
ID: 188, Name: Juanita Medina, Assignment: Discussion Board, Score: 33
ID: 188, Name: Juanita Medina, Assignment: Final Exam, Score: 17
ID: 188, Name: Juanita Medina, Assignment: Research Paper, Score: 41
ID: 188, Name: Juanita Medina, Assignment: Midterm Exam, Score: 71
